id,name,description
787,برترین آثار تبدیل شده به فیلم و سریال,علیرغم وجود اقتباس های پرتعداد از کتاب ها، جمله ی «کتاب بهتر بود» هنوز هم میان مخاطبین بسیار متداول است. اقتباس های تصویری از کتاب ها به ندرت می توانند از خاستگاه خود پیشی بگیرند و به اثری بهتر تبدیل شوند، اما همچنان، دیدن فیلم هایی که از روی کتاب های مورد علاقه مان ساخته شده اند، و مشاهده ی شباهت ها و تفاوت های میان آن ها، بسیار لذت بخش است. در این فهرست، صد کتاب برتر با اقتباس های تصویری ارزشمند—بر اساس آرای کاربران در سایت های imdb، Goodreads، Bookriot و Riffle—به چشم می خورد. کتاب های پیش رو شامل آثار قدیمی و جدید، داستانی و غیر داستانی، و کتاب های کودک و نوجوان می شوند. بدون تردید صدها اثر دیگر را می توان در این فهرست قرار داد اما عناوین انتخاب شده، آثاری عالی برای شروع هستند.
850,فهرست برترین کتاب های امیدبخش,کتاب ها به شکل های مختلفی می توانند به ما امید ببخشند و یکی از اصلی ترین آن ها، یادآوری این نکته است که ما تنها نیستیم. کتاب ها به واسطه ی پرداختن به موضوعاتی که گاهی پنهان می کنیم یا درباره شان حرف نمی زنیم، به ما نشان می دهند که همیشه کورسویی از امید را می توان در تاریکی پیدا کرد، که ما اولین افرادی نیستیم که چنین عواطفی را تجربه می کنیم، و این که همیشه انسان های دیگری وجود دارند که دقیقا می دانند در حال پشت سر گذاشتن چه احساساتی هستیم.در این فهرست که از آثار داستانی و غیر داستانی تشکیل شده، کتاب هایی قرار گرفته که می توانند آتش امید را در دل هر انسانی شعله ور کنند. این فهرست زندگی بخش، از ترکیب لیست های ارائه شده در سایت های TED، Good House Keeping و BookRiot به وجود آمده است.
1118,مهندسی برق,
310,دهه 1790 میلادی,در دهه ی 1790 میلادی، شهروندان فرانسوی در پاریس، اتحاد و آشتی ملی در این کشور را جشن گرفتند، کشور پادشاهی دانمارک-نروژ، اولین کشور در جهان شد که برده داری را غیرقانونی اعلام کرد و در نیویورک، قانونی به تصویب رسید که هدفش، حذف تدریجی برده داری در این ایالت بود. رویدادهایی از این دست در دهه ی 1790، باعث به وجود آمدن تغییراتی بنیادین در فرهنگ و ادبیات ملت های مختلف جهان شد.
968,نشریه فرهنگی و هنری,
1170,آموزش زبان انگلیسی,
1183,مهارت خواندن,
1186,داستان های سطح بندی شده,
1201,بعد از متوسطه,
927,فهرست برترین کتاب های مربوط به موسیقی,بهترین کتاب ها درباره ی موسیقی چه ویژگی هایی دارند؟ با این که تعداد زیادی از شرح حال های بی پرده در این ژانر به چشم می خورد، طیف موضوعاتی که در برترین کتاب های مربوط به موسیقی وجود دارد، به گستردگی خود هنر موسیقی است. نویسندگان در سراسر جهان از موسیقی به عنوان راهی برای کاوش در تقریبا همه چیز، از سیاست گرفته تا تکامل خرده فرهنگ ها، استفاده کرده اند. اینگونه از آثار می توانند بینش هایی ارزشمند را درباره ی هنر تحول برانگیز موسیقی و همچنین زندگی و حرفه ی موزیسین های افسانه ای در اختیار مخاطبین قرار دهند. فهرست پیش رو، دربردارنده ی برترین کتاب هایی است که به بهترین شکل، به این موضوع جذاب می پردازند.
1159,طراحی,
1253,صنایع,
784,فرهنگ لغت,
161,ادبیات مراکش,ادبیات مراکش، شامل آثاری هنری می شود که به زبان های عربی، بربر، فرانسوی، اسپانیایی و البته زبان محلی مردم بومی این کشور می شود. ادبیات پرمایه ی مراکش را می توان به سه دوره ی زمانی سال های میان 1000 تا 1500 میلادی، سال های میان 1500 تا 1900 و دوره ی مدرن تقسیم کرد.
631,ادبیات عرب,
627,آموزش نقاشی,
829,زمین شناسی,
566,شعر سپید,
551,جملات قصار,
987,رسانه,
821,ادبیات تاجیکستان,
985,پرفروش ترین های چاپ 1400,در این بخش، می توانید پرفروش ترین کتاب هایی که در سال 1400 چاپ شده اند را از نظر بگذرانید. این کتاب ها، گلچینی هستند که توسط خوانندگان در سراسر ایران به وجود آمده اند و بیشترین خواننده را در میان خیل عناوین ارزشمند دنیای قلم داشته اند. انتخاب از میان این آثار، کار دشواری نیست !
484,مالی,
1248,بازار سرمایه - بورس,
663,شعر فرانسوی,
178,دهه 1900 میلادی,دهه ی 1900 میلادی، دورانی پرفراز و نشیب از نظر فرهنگی بود. نویسندگان در این دوره مصمم بودند تا از میراث و تأثیرات دوره ی ویکتوریایی فاصله بگیرند. هنرمندان در این زمان، فرصتی منحصر به فرد برای خلق آثاری مبتکرانه برای مخاطبینی جدید به دست آوردند.
726,فیزیک,
834,گیاه شناسی,
691,تجربه و هنر زندگی,با اینکه کتاب های این مجموعه فلسفی هستند اما چون فلسفی به معنای خاصی هستند، در عنوان مجموعه به جای لفظ «فلسفه» از «هنر زندگی» استفاده شده است. مجموعه هنر زندگی همچنانکه از عنوان آن هم بر می آید به دو دسته کتاب تقسیم می شود؛ کتاب های نظری «هنر زندگی» و زندگی نامه ها، زندگی نامه های شخصی، یادداشت های پراکنده و خاطراتی که صرفا تجربه زندگی هستند.(موضوعات آثار این مجموعه) مسائلی است که تقریبا همه فیلسوفان هنر، دغدغه اش را دارند: معنای زندگی، خوشبختی، نوع دوستی، سرشت بشر، فضیلت، مبانی ارزش ها، شخصیت، همزیستی مسالمت آمیز، ترس، درد، بیمای، ملال و ...
